,s_name,lat,lot,sido_name,gugun_name,doro_address,tel
59,수영역,35.16573,129.114642,부산,수영구,부산광역시 수영구 수영로 671 (광안동),051-756-3410
60,금련산역,35.14717,129.1105,부산,수영구,부산광역시 수영구 수영로464번길 6 (남천동),051-623-3406
61,광안비치,35.153039,129.117808,부산,수영구,부산광역시 수영구 광안로62번길 39 (광안동),051-761-3307
62,수영망미DT,35.177411,129.107428,부산,수영구,부산광역시 수영구 과정로 68 (망미동),051-757-2209
63,광안리,35.15502782,129.1208407,부산,수영구,부산광역시 수영구 광안해변로 247 (민락동),051-761-1844
64,남천,35.14830649,129.1141711,부산,수영구,부산광역시 수영구 남천바다로 38 (남천동),051-621-9234
65,명지국제신도시,35.0979416,128.919918,부산,강서구,부산광역시 강서구 명지국제5로 42 (명지동),051-271-3585
66,명지오션시티,35.084043,128.903135,부산,강서구,부산광역시 강서구 명지오션시티11로 66 (명지동),051-271-8465
67,동래역,35.20564,129.080038,부산,동래구,부산광역시 동래구 충렬대로181번길 42 ,051-558-3605
68,명륜역,35.212443,129.078378,부산,동래구,부산광역시 동래구 동래로 25 ,051-555-3421
69,사직구장,35.195954,129.061289,부산,동래구,부산광역시 동래구 사직북로 4 (사직동),051-501-3351
70,부산안락DT,35.1958595,129.10695409999994,부산,동래구,부산광역시 동래구 충렬대로 446 (안락동),051-532-8929
71,동래미남DT,35.2072439,129.0719664,부산,동래구,부산광역시 동래구 충렬대로 101 (온천동),051-558-8845
72,부산사직,35.198093,129.060473,부산,동래구,부산광역시 동래구 사직북로 24 (사직동),051-505-8520
73,부산온천장역,35.221082,129.085506,부산,동래구,"부산광역시 동래구 중앙대로 1523, SK허브스카이위아아파트 1층 (온천동)",051-557-9557
74,부민사거리,35.103629,129.02022,부산,서구,부산광역시 서구 구덕로 212 (부민동1가),051-244-7837
75,부산송도비치,35.076137,129.016603,부산,서구,부산광역시 서구 송도해변로 81 (암남동),051-231-8623
76,부산동대신역,35.112688,129.016686,부산,서구,부산광역시 서구 구덕로322번길 7 (동대신동3가),051-231-8579
77,더해운대R,35.158371,129.153065,부산,해운대구,"부산광역시 해운대구 해운대해변로 197 (우동, 해운대경동제이드아파트)",051-746-3622
78,수영강변DT,35.203889,129.119336,부산,해운대구,부산광역시 해운대구 수영강변대로 516 (반여동),051-528-3493
79,센텀파크,35.178759,129.122541,부산,해운대구,"부산광역시 해운대구 센텀중앙로 145 (재송동, 더샵센텀파크1차아파트)",051-744-3572
80,해운대역,35.163246,129.159547,부산,해운대구,부산광역시 해운대구 구남로 9 (우동),051-746-3538
81,부산재송DT,35.181271,129.12405,부산,해운대구,부산광역시 해운대구 해운대로 189 (재송동),051-784-3268
82,해운대,35.159965,129.162124,부산,해운대구,부산광역시 해운대구 구남로 49 (중동) 101호,051-743-3244
83,센텀몰5,35.169914,129.128344,부산,해운대구,부산광역시 해운대구 센텀4로 15 (우동)[*미고시],051-745-2838
84,센텀로,35.1678356,129.13153920000002,부산,해운대구,부산광역시 해운대구 센텀2로 10 (우동) 센텀메디컬센타 1층 스타벅스 센텀로점,051-742-6948
85,센텀신세계B1,35.1687027,129.1297466,부산,해운대구,부산광역시 해운대구 센텀남대로 35 (우동) 센텀시티 신세계UEC,051-745-1262
86,해운대달맞이DT,35.1615043,129.1710436,부산,해운대구,부산광역시 해운대구 달맞이길 57 (중동) 1~3층,051-742-7802
87,센텀그린타워,35.174668,129.126697,부산,해운대구,부산광역시 해운대구 센텀중앙로 78 (우동),051-744-5741
88,부산송정비치,35.1807279,129.20227690000002,부산,해운대구,부산광역시 해운대구 송정해변로 36 (송정동),051-702-9644
89,장산역,35.16914054,129.1766584,부산,해운대구,부산광역시 해운대구 해운대로 802 (좌동),051-702-6935
90,하버타운,35.15967926,129.1595078,부산,해운대구,"부산광역시 해운대구 해운대해변로 257, 엘지하버타운 (우동)",051-740-6595
91,벡스코,35.16884711,129.1354444,부산,해운대구,"부산광역시 해운대구 APEC로 55, 벡스코내 (우동)",051-742-2075
92,베네시티,35.15858833,129.150525,부산,해운대구,부산광역시 해운대구 해운대해변로 163 (우동),051-742-1655
93,팔레드시즈,35.1601225,129.1665774,부산,해운대구,"부산광역시 해운대구 해운대해변로298번길 24, 팔래드시즈 1-3호, 2-3호 (중동)",051-743-2558
94,블루스퀘어,35.17229566,129.1755924,부산,해운대구,부산광역시 해운대구 좌동로 96 (좌동),051-704-6279
95,센텀시티역,35.169925,129.132271,부산,해운대구,"부산광역시 해운대구 센텀동로 9, 트럼프월드센텀아파트 1층 (우동)",051-744-8526
96,제니스스퀘어,35.156657,129.144091,부산,해운대구,"부산광역시 해운대구 마린시티2로 33, 제니스스퀘어 (우동)",051-744-8489
97,신세계마린시티,35.15697,129.1434,부산,해운대구,부산광역시 해운대구 마린시티2로 38 (우동),051-792-7153
98,센텀갤러리,35.16891347,129.1296297,부산,해운대구,"부산광역시 해운대구 센텀남대로 35, 신세계백화점 UEC 6F (우동)",051-745-1856
99,해운대달맞이,35.157925,129.182307,부산,해운대구,부산광역시 해운대구 달맞이길 189 (중동),051-744-6754
100,해운대이마트,35.166029,129.167397,부산,해운대구,"부산광역시 해운대구 좌동순환로 511, 해운대이마트 1층 (중동)",051-744-7496
101,센텀드림월드,35.167027,129.132829,부산,해운대구,"부산광역시 해운대구 센텀2로 25, 센텀드림월드 1층 (우동)",051-744-8488
102,센텀KNN,35.171765,129.128934,부산,해운대구,부산광역시 해운대구 센텀서로 30 (우동),051-664-8787
103,월드마크센텀,35.17137,129.131112,부산,해운대구,"부산광역시 해운대구 센텀동로 25, 1층 (우동)",051-744-7431
