,s_name,lat,lot,sido_name,gugun_name,doro_address,tel
17,창원상남로,35.2213,128.681,경남,창원시,경상남도 창원시 성산구 상남로 88 (상남동),055-262-3775
18,마산역DT,35.2362004,128.5805449,경남,창원시,경상남도 창원시 마산회원구 3·15대로 715 (석전동),055-297-3558
19,마산해안대로DT,35.204197,128.580572,경남,창원시,경상남도 창원시 마산합포구 해안대로 383 (오동동),055-247-3540
20,진해자은DT,35.143793,128.706881,경남,창원시,경상남도 창원시 진해구 진해대로 962 (자은동),055-552-3501
21,창원역DT,35.257066,128.607861,경남,창원시,경상남도 창원시 의창구 의창대로 68 (팔용동),055-296-3458
22,창원호계DT,35.261507,128.523036,경남,창원시,경상남도 창원시 마산회원구 내서읍 호원로 315 ,055-232-3494
23,창원마창대교,35.170623,128.597273,경남,창원시,경상남도 창원시 성산구 삼귀로 159 (귀곡동),055-261-3445
24,삼성창원병원,35.242951,128.592019,경남,창원시,경상남도 창원시 마산회원구 팔용로 158 (합성동),055-253-3285
25,마산터미널,35.2381341,128.58327,경남,창원시,경상남도 창원시 마산회원구 합성남로 6-1 (합성동),055-295-7880
26,창원상남사거리,35.2201968,128.6834225,경남,창원시,경상남도 창원시 성산구 단정로 25,055-264-7864
27,진해용원,35.101122,128.809896,경남,창원시,경상남도 창원시 진해구 안골로 336 (용원동) 형제빌딩,055-552-8725
28,창원팔용,35.254521,128.611915,경남,창원시,경상남도 창원시 의창구 팔용로 419 (팔용동),055-292-8718
29,창원리베라,35.223387,128.680163,경남,창원시,"경상남도 창원시 성산구 중앙대로100번길 9, 리베라컨벤션 (상남동)",055-264-7627
30,창원상남중앙,35.222756,128.684363,경남,창원시,"경상남도 창원시 성산구 마디미로 20, 유탑프라자 (상남동)",055-289-8620
31,창원상남동R,35.22446767,128.6839546,경남,창원시,경상남도 창원시 성산구 상남로 132 (상남동),055-263-8226
32,신세계마산,35.21960023,128.5863581,경남,창원시,경상남도 창원시 마산합포구 합포로 251 (산호동) 신세계백화점 내 지하1층,055-240-1828
33,창원시티세븐,35.24025455,128.6527585,경남,창원시,경상남도 창원시 의창구 원이대로 320 (대원동) 더시티세븐 시티세븐,055-600-5348
34,경남대,35.178461,128.5586,경남,창원시,경상남도 창원시 마산합포구 월영남로 3 (해운동),055-246-8549
35,창원용지호수,35.229881,128.68189,경남,창원시,경상남도 창원시 의창구 용지로169번길 1 (용호동),055-289-8457
36,통영이마트,34.887148,128.418047,경남,통영시,경상남도 통영시 광도면 죽림4로 9,055-646-8458
37,거제고현,34.8907709,128.6221848,경남,거제시,경상남도 거제시 거제중앙로 1936 (고현동),055-632-3589
38,거제대명리조트,34.843522,128.70264,경남,거제시,"경상남도 거제시 일운면 거제대로 2660, 거제대명리조트 1층",055-733-7335
39,거제옥포,34.89353088,128.691816,경남,거제시,경상남도 거제시 옥포대첩로 38 (옥포동),055-687-8308
40,디큐브거제,34.891009,128.616632,경남,거제시,경상남도 거제시 장평로 12 (장평동),055-680-0160
41,남양산IC DT,35.319987,129.030485,경남,양산시,경상남도 양산시 동면 양산대로 532 ,055-387-3582
42,양산증산역,35.310553,129.009815,경남,양산시,경상남도 양산시 물금읍 증산역로 177 ,055-911-5367
43,양산가촌,35.317005,129.001429,경남,양산시,경상남도 양산시 물금읍 야리로 25 ,055-381-3473
44,양산덕계DT,35.375986,129.155662,경남,양산시,경상남도 양산시 웅상대로 860 (덕계동),055-382-3386
45,양산터미널,35.3353404,129.02685,경남,양산시,경상남도 양산시 양산역1길 7 (중부동) 양산시외버스터미널,055-383-9891
46,양산범어,35.329017,129.014136,경남,양산시,경상남도 양산시 물금읍 범어로 62,055-381-8701
47,양산이마트,35.337026,129.026484,경남,양산시,"경상남도 양산시 양산역6길 12, 양산이마트 1층 (중부동)",055-367-8390
