,s_name,lat,lot,sido_name,gugun_name,doro_address,tel
30,인천서구청DT,37.5424157,126.67636,인천,서구,인천광역시 서구 서곶로 277 (심곡동),032-563-6785
31,인천청라,37.531852,126.652141,인천,서구,인천광역시 서구 중봉대로 586번길 19,032-566-2707
32,인천구월아시아드,37.442715,126.708511,인천,남동구,인천광역시 남동구 인하로 556 (구월동),032-469-3513
33,인천터미널사거리,37.44526,126.700865,인천,남동구,인천광역시 남동구 예술로 126 (구월동),032-441-3303
34,인천서창,37.424128,126.749997,인천,남동구,"인천광역시 남동구 서창남로 51 (서창동) 101,102,103호",032-464-3301
35,인천간석DT,37.469719,126.690745,인천,남동구,인천광역시 남동구 경원대로 974 (간석동),032-422-3228
36,인천예술회관역,37.449472,126.701438,인천,남동구,인천광역시 남동구 예술로 174 (구월동) 흥국생명,032-438-8749
37,구월로데오,37.44420071,126.7021764,인천,남동구,"인천광역시 남동구 인하로 497-22, 2층 (구월동)",032-428-9246
38,구월길병원,37.45167435,126.7074902,인천,남동구,"인천광역시 남동구 남동대로 773, , 14 삼성화재 인천사옥 (구월동)",032-438-7283
39,인천구월,37.4462001,126.70099720000007,인천,남동구,인천광역시 남동구 예술로 138 (구월동),032-455-1150
40,인천논현,37.400003,126.724387,인천,남동구,"인천광역시 남동구 논고개로 93, 111,112, 206, 207호 (논현동)",032-423-8533
41,영종하늘도시,37.48942,126.56146,인천,중구,인천광역시 중구 하늘중앙로195번길 15 (중산동),032-746-3718
42,인천공항T2출국,37.481119,126.448079,인천,중구,인천광역시 중구 공항로 272 (운서동),032-743-8261
43,인천공항T2에어,37.465769,126.433126,인천,중구,인천광역시 중구 공항로 272 (운서동) 제2여객터미널 3층 탑승지역 25-235,032-743-8264
44,인천공항T2입국,37.46783,126.4323,인천,중구,인천광역시 중구 공항로 272 (운서동) 제2여객터미널 1층 환영홀지역 23-202,032-743-8263
45,영종도운서역,37.493991,126.492667,인천,중구,인천광역시 중구 신도시남로142번길 17 (운서동),032-752-3414
46,인천공항중앙,37.449611,126.450031,인천,중구,인천광역시 중구 공항로 272 (운서동) 인천국제공항여객터미널 FB-P5-73,032-743-0048
47,인천공항랜드,37.446784,126.452879,인천,중구,인천광역시 중구 공항로 272 (운서동) 인천공항,032-743-8257
