,s_name,lat,lot,sido_name,gugun_name,doro_address,tel
53,판교알파돔시티,37.394263,127.109227,경기,성남시 분당구,경기도 성남시 분당구 대왕판교로606번길 10 (백현동 알파돔시티),031-703-3531
54,서판교,37.391294,127.077656,경기,성남시 분당구,경기도 성남시 분당구 운중로 132 (운중동),031-8017-1927
55,판교브릿지타워,37.4028887,127.0992969,경기,성남시 분당구,경기도 성남시 분당구 판교로 227번길 6 (삼평동),031-8016-6912
56,판교봇들마을,37.4037039,127.115673,경기,성남시 분당구,경기도 성남시 분당구 판교로 372 (삼평동),031-8017-7902
57,판교역로,37.39731,127.111294,경기,성남시 분당구,경기도 성남시 분당구 판교역로 192번길 14 (삼평동),031-8017-7589
58,서현,37.385855,127.125922,경기,성남시 분당구,경기도 성남시 분당구 황새울로360번길 19 (서현동) 금화빌딩,031-8017-8773
59,판교역,37.395911,127.113233,경기,성남시 분당구,"경기도 성남시 분당구 대왕판교로606번길 58, 판교푸르지오월드마크 1층 (삼평동)",031-8016-5666
60,미금역사거리,37.349605,127.108302,경기,성남시 분당구,경기도 성남시 분당구 성남대로 151 (구미동),031-724-1337
61,수내로,37.380601,127.116578,경기,성남시 분당구,경기도 성남시 분당구 수내로46번길 12 (수내동) 코아빌딩,031-715-9708
62,정자역,37.36682377,127.1067347,경기,성남시 분당구,경기도 성남시 분당구 성남대로343번길 12-2 (정자동),031-719-1945
63,분당구청,37.38405,127.120257,경기,성남시 분당구,경기도 성남시 분당구 분당로 43 (서현동),031-708-6758
64,뉴코아야탑,37.41041291,127.1273,경기,성남시 분당구,"경기도 성남시 분당구 야탑로81번길 11, 뉴코아 야탑점 아울렛 1층 (야탑동)",031-702-0385
65,미금역,37.350318,127.106655,경기,성남시 분당구,경기도 성남시 분당구 돌마로 43 (금곡동) 메디파크빌딩,031-714-9753
66,수내,37.37948523,127.114173,경기,성남시 분당구,"경기도 성남시 분당구 황새울로 234, 분당트라팰리스 (수내동)",031-718-2079
67,정자상떼뷰,37.3705048,127.10557389999997,경기,성남시 분당구,"경기도 성남시 분당구 정자일로213번길 18, 201동 101호(정자동, 성원상떼뷰)",031-714-8264
68,서현미래에셋,37.38800701,127.1232512,경기,성남시 분당구,"경기도 성남시 분당구 황새울로359번길 11, 미래에셋빌딩 1층 (서현동)",031-705-8247
69,야탑글라스,37.410845,127.129806,경기,성남시 분당구,경기도 성남시 분당구 성남대로916번길 11 (야탑동),031-8016-8416
70,정자,37.365045,127.106119,경기,성남시 분당구,"경기도 성남시 분당구 정자일로 166, SPG센터 (정자동)",031-8022-8559
71,분당서울대병원4,37.351934,127.123312,경기,성남시 분당구,"경기도 성남시 분당구 구미로173번길 82, 분당서울대학교병원 신관 4층 (구미동)",031-716-6583
72,분당서울대병원1,37.3504033,127.12446169999998,경기,성남시 분당구,"경기도 성남시 분당구 구미로173번길 82, 분당서울대학교병원 신관 1층 (구미동)",031-715-6581
73,서현N타운,37.386053,127.121714,경기,성남시 분당구,경기도 성남시 분당구 황새울로335번길 5 (서현동),031-696-1203
74,서현역,37.385921,127.124098,경기,성남시 분당구,"경기도 성남시 분당구 서현로210번길 20, 1층 (서현동)",031-8016-7387
75,오리역,37.338617,127.109225,경기,성남시 분당구,"경기도 성남시 분당구 성남대로 32, 1층 (구미동)",031-719-8349
76,분당정자,37.371675,127.107214,경기,성남시 분당구,"경기도 성남시 분당구 성남대로 393, 두산위브파빌리온 1층 (정자동)",031-784-9670
77,수내역,37.37782763,127.1138859,경기,성남시 분당구,"경기도 성남시 분당구 백현로101번길 30, 1-2층 (수내동)",031-714-8308
78,정자아데나,37.3608179,127.10758269999997,경기,성남시 분당구,경기도 성남시 분당구 성남대로 275 (정자동),031-715-9461
79,분당이마트,37.35885,127.119777,경기,성남시 분당구,경기도 성남시 분당구 불정로 134 (정자동),031-716-8397
80,판교H스퀘어,37.401375,127.108678,경기,성남시 분당구,"경기도 성남시 분당구 판교역로 231, 에이치스퀘어 (삼평동)",031-8018-4436
81,오리역삼거리,37.340016,127.108332,경기,성남시 분당구,경기도 성남시 분당구 성남대로 45 (구미동),031-714-9525
82,판교HIPEX,37.40042,127.110572,경기,성남시 분당구,"경기도 성남시 분당구 판교역로 230, 판교 삼환 HIPEX (삼평동)",031-696-0308
83,남한산성입구역,37.4497584,127.1591956,경기,성남시 중원구,경기도 성남시 중원구 산성대로426번길 2 (금광동),031-734-3765
84,단대오거리역,37.4433283,127.15457659999993,경기,성남시 중원구,경기도 성남시 중원구 산성대로 340-1 (중앙동),031-743-8830
85,수원호매실,37.274375,126.941263,경기,수원시 권선구,"경기도 수원시 권선구 서수원로577번길 305 (금곡동, 수원모아미래도센트럴타운2단지)",031-292-3615
86,수원권선DT,37.246345,126.964025,경기,수원시 권선구,경기도 수원시 권선구 매송고색로 543 (오목천동),031-295-3425
87,수원권선,37.246668,127.030958,경기,수원시 권선구,경기도 수원시 권선구 동수원로177번길 40 (권선동),031-222-3468
88,수원이마트,37.249907,127.021517,경기,수원시 권선구,경기도 수원시 권선구 경수대로 270 (권선동),031-207-1268
89,수원시청,37.261414,127.031229,경기,수원시 권선구,경기도 수원시 권선구 효원로 274 (권선동),031-238-8392
90,북수원IC DT,37.307776,126.99833,경기,수원시 장안구,경기도 수원시 장안구 경수대로 1038 (파장동),031-251-3550
91,수원천천,37.297286,126.982671,경기,수원시 장안구,경기도 수원시 장안구 덕영대로535번길 46 (천천동),031-269-3597
92,수원성균관대,37.298935,126.971577,경기,수원시 장안구,"경기도 수원시 장안구 서부로 2131, 1층 4,5,6호 2층1,2호 (율전동)",031-292-7571
93,수원KBS DT,37.271122,127.035213,경기,수원시 팔달구,경기도 수원시 팔달구 권광로 265 (인계동),031-215-3477
94,수원인계DT,37.267938,127.027948,경기,수원시 팔달구,경기도 수원시 팔달구 인계로94번길 3 (인계동),031-236-2801
95,수원이비스,37.2592235,127.0313138,경기,수원시 팔달구,경기도 수원시 팔달구 권광로 132 (인계동),031-224-5877
96,수원매산,37.26748423,127.0028636,경기,수원시 팔달구,경기도 수원시 팔달구 매산로 11 (매산로1가),031-243-1972
97,동수원DT,37.2781099,127.03394960000003,경기,수원시 팔달구,경기도 수원시 팔달구 중부대로 161 (우만동) 유성주유소,031-212-4969
98,수원인계,37.265499,127.032902,경기,수원시 팔달구,경기도 수원시 팔달구 권광로 199 (인계동),031-226-8544
99,아주대,37.279696,127.04334,경기,수원시 팔달구,경기도 수원시 팔달구 월드컵로 205 (우만동),031-215-4516
100,배곧신도시,37.369549,126.730301,경기,시흥시,"경기도 시흥시 서울대학로278번길 43-13 (정왕동) 106호, 107호, 108호",031-498-3519
101,시흥대야,37.443912,126.790755,경기,시흥시,경기도 시흥시 비둘기공원로 10 (대야동),031-435-3497
102,시흥P.아울렛 3F,37.379754,126.736396,경기,시흥시,경기도 시흥시 서해안로 699 (정왕동),031-8072-3672
103,시흥P.아울렛 1F,37.379754,126.736396,경기,시흥시,경기도 시흥시 서해안로 699 (정왕동),031-8072-3638
104,시화로데오,37.344718,126.737045,경기,시흥시,경기도 시흥시 중심상가2길 20-5 (정왕동),031-434-8550
105,안산고잔센트럴타워,37.318914,126.834241,경기,안산시 단원구,경기도 안산시 단원구 고잔로 72 (고잔동),031-405-3597
106,안산상공회의소,37.318868,126.826297,경기,안산시 단원구,경기도 안산시 단원구 적금로 120 (고잔동),031-414-3437
107,고잔이마트,37.303177,126.812842,경기,안산시 단원구,경기도 안산시 단원구 원포공원1로 46 (초지동) 이마트,031-405-9839
108,안산문화광장,37.310298,126.830517,경기,안산시 단원구,"경기도 안산시 단원구 광덕대로 154, ,771-4 로데오타운1층 (고잔동)",031-405-0678
109,안산중앙,37.318899,126.837464,경기,안산시 단원구,"경기도 안산시 단원구 고잔로 102, 스타타워 1층 (고잔동)",031-410-9658
110,안산중앙역,37.31723608,126.8374694,경기,안산시 단원구,경기도 안산시 단원구 중앙대로 907 (고잔동),031-439-8214
111,안산트레이더스,37.331038,126.784837,경기,안산시 단원구,경기도 안산시 단원구 중앙대로 397 (신길동),031-494-4507
112,안성석정DT,37.010522,127.262009,경기,안성시,경기도 안성시 중앙로 308 (석정동),031-671-3610
113,안성중앙로,37.007599,127.270743,경기,안성시,"경기도 안성시 중앙로 395, 1층 1~2층 (대천동)",031-671-9565
114,안양운동장사거리DT,37.40111,126.949208,경기,안양시 동안구,경기도 안양시 동안구 관악대로 234 (비산동),031-387-3537
115,범계역,37.389849,126.949818,경기,안양시 동안구,경기도 안양시 동안구 시민대로 180 (호계동),031-340-8940
116,안양호계DT,37.366561,126.956011,경기,안양시 동안구,경기도 안양시 동안구 엘에스로 23-8 (호계동),031-451-3254
117,평촌호계,37.383006,126.959848,경기,안양시 동안구,경기도 안양시 동안구 평촌대로 123 (호계동),031-476-3325
118,평촌로데오,37.3929425,126.9607148,경기,안양시 동안구,경기도 안양시 동안구 관평로 182 (관양동),031-388-6889
119,평촌역사거리,37.395786,126.9645,경기,안양시 동안구,경기도 안양시 동안구 시민대로 311 금강스마트 빌딩 1층(관양동1746),031-426-8918
120,안양비산DT,37.3925328,126.942869,경기,안양시 동안구,경기도 안양시 동안구 경수대로 821 (비산동),031-441-8940
121,평촌아크로,37.39227643,126.9565229,경기,안양시 동안구,"경기도 안양시 동안구 시민대로 230, 평촌아크로타워상가동 2층 8호 (관양동)",031-387-8201
122,범계로데오,37.391494,126.955122,경기,안양시 동안구,경기도 안양시 동안구 평촌대로 223 (호계동),031-381-8399
123,인덕원역,37.400269,126.976145,경기,안양시 동안구,"경기도 안양시 동안구 흥안대로 519, 아이퍼스트타워 1~2층 (관양동)",031-425-7566
124,안양역,37.4002845,126.92216770000005,경기,안양시 만안구,경기도 안양시 만안구 장내로 149번길 (안양동)53,031-441-8960
125,안양석수DT,37.4312614,126.9033382,경기,안양시 만안구,경기도 안양시 만안구 경수대로 1397 (석수동),031-474-8928
126,안양일번가,37.39919046,126.9236856,경기,안양시 만안구,경기도 안양시 만안구 안양로292번길 36 (안양동),031-443-0346
127,양주옥정타운,37.81858,127.094293,경기,양주시,경기도 양주시 회천남로 76 (옥정동),031-863-3781
128,양주덕정역DT,37.8382562,127.062968,경기,양주시,경기도 양주시 독바위로 35 (덕정동),031-862-3668
129,양주광사DT,37.790532,127.072421,경기,양주시,경기도 양주시 부흥로 1872 (광사동),031-821-3545
130,양주고읍,37.794628,127.079196,경기,양주시,경기도 양주시 고읍남로 20 (광사동),031-821-8952
131,오산갈곶DT,37.129351,127.071583,경기,오산시,"경기도 오산시 경기대로 50, B동 (갈곶동)",031-376-3561
132,오산IC DT,37.1426829,127.0766272,경기,오산시,경기도 오산시 원동로 74(원동),031-374-7904
133,오산시청,37.1486248,127.0741288,경기,오산시,경기도 오산시 운천로 61,031-376-8872
134,용인상하DT,37.259778,127.142453,경기,용인시 기흥구,경기도 용인시 기흥구 중부대로 769-6 (상하동),031-286-3575
135,기흥역AK R,37.2746544,127.1165616,경기,용인시 기흥구,"경기도 용인시 기흥구 기흥역로 63 (구갈동, 기흥역 힐스테이트)",031-282-3715
136,용인보라DT,37.255575,127.104577,경기,용인시 기흥구,경기도 용인시 기흥구 용구대로 1877 (보라동),031-282-3551
137,용인동백DT,37.274595,127.141221,경기,용인시 기흥구,경기도 용인시 기흥구 어정로 102 (상하동),031-283-3248
138,용인마북DT,37.2947324,127.11029259999998,경기,용인시 기흥구,경기도 용인시 기흥구 용구대로 2330,031-284-2958
139,용인기흥구청,37.281689,127.110142,경기,용인시 기흥구,경기도 용인시 기흥구 구갈로 71-18 (신갈동),031-282-5766
140,수원IC DT,37.267257,127.074502,경기,용인시 기흥구,경기도 용인시 기흥구 중부대로 56,031-273-8703
141,용인보정,37.320017,127.11084,경기,용인시 기흥구,"경기도 용인시 기흥구 죽전로 20, 죽전누리에뜰상가 (보정동)",031-276-8570
142,구성트레이더스,37.305434,127.105468,경기,용인시 기흥구,경기도 용인시 기흥구 용구대로 2457 (보정동),031-286-7352
143,강남대,37.27105,127.126134,경기,용인시 기흥구,"경기도 용인시 기흥구 강남로 3, 강남&플러스 1층(구갈동)",031-283-8335
144,용인에버랜드R,37.29378,127.204643,경기,용인시 처인구,경기도 용인시 처인구 포곡읍 에버랜드로 199 ,070-8803-0022
145,용인시청DT,37.24029,127.170935,경기,용인시 처인구,경기도 용인시 처인구 중부대로 1130,031-322-3248
146,용인처인구청,37.234764,127.202928,경기,용인시 처인구,경기도 용인시 처인구 금령로 60 (김량장동),031-339-8634
147,의왕포일,37.396242,126.983977,경기,의왕시,경기도 의왕시 안양판교로 89 (포일동),031-423-3378
148,의정부예술의전당DT,37.73307,127.038904,경기,의정부시,경기도 의정부시 경의로 31 (의정부동),031-837-3571
149,의정부신곡DT,37.726309,127.064835,경기,의정부시,경기 의정부시 금신로 63 ,031-826-3675
150,의정부용현DT,37.7305628,127.0843037,경기,의정부시,경기도 의정부시 시민로 468 (용현동),031-841-3503
151,의정부공원,37.740103,127.047531,경기,의정부시,경기도 의정부시 평화로 540 (의정부동),031-847-3509
152,의정부민락,37.745353,127.093792,경기,의정부시,경기도 의정부시 천보로 68 (민락동),031-851-3372
153,의정부회룡역DT,37.722373,127.047477,경기,의정부시,경기도 의정부시 평화로 341 (호원동),031-875-3312
154,의정부녹양DT,37.758477,127.040289,경기,의정부시,경기도 의정부시 비우로 119 (가능동),031-871-8995
155,의정부금오,37.753183,127.070333,경기,의정부시,"경기도 의정부시 청사로48번길 7, 대송프라자 (금오동)",031-853-3640
156,신세계의정부2F,37.737861,127.046054,경기,의정부시,"경기도 의정부시 평화로 525, 신세계백화점 2층 (의정부동)",031-8082-0255
157,신세계의정부6F,37.737861,127.046054,경기,의정부시,"경기도 의정부시 평화로 525, 신세계백화점 6층 (의정부동)",031-8082-0630
158,이천증포DT,37.29660399999999,127.45729200000005,경기,이천시,경기도 이천시 이섭대천로 1445 (증포동),031-637-3596
159,이천사음DT,37.299106,127.407841,경기,이천시,경기도 이천시 경충대로 3045 (사음동),031-638-3407
160,이천하이닉스,37.25251,127.489933,경기,이천시,"경기도 이천시 부발읍 경충대로 2100, 외 101호,102호,201호",031-635-8651
161,마장휴게소,37.263504,127.407795,경기,이천시,경기도 이천시 중부대로 중부고속도로 82,031-637-9488
162,이천터미널,37.278191,127.446323,경기,이천시,경기도 이천시 중리천로 84 (중리동),031-637-8464
163,포천DT,37.848396,127.161705,경기,포천시,경기도 포천시 호국로 925 (선단동),031-543-3457
164,포천송우,37.8272884,127.14473079999993,경기,포천시,"경기도 포천시 소흘읍 솔모루로 55, 뉴스토리솔모루빌딩",031-542-9632
165,하남미사DT,37.559858,127.185729,경기,하남시,경기도 하남시 미사강변남로 35 (망월동),031-792-3644
166,스타필드위례1FR,37.482908,127.144562,경기,하남시,경기도 하남시 학암동 90-33 위례스타필드,031-8097-1167
167,미사역효성,37.567452,127.19073,경기,하남시,경기도 하남시 아리수로 570 (망월동),031-792-3712
168,하남미사,37.569587,127.183283,경기,하남시,경기도 하남시 미사강변북로30번길 130 (망월동),031-794-3396
169,스타필드하남1F(티바나),37.5445,127.2237,경기,하남시,경기도 하남시 미사대로 750 (신장동),031-8072-8283
170,신세계하남2F,37.545734,127.223439,경기,하남시,경기도 하남시 미사대로 750 (신장동),031-8072-1898
171,스타필드하남2FR,37.5453,127.2242,경기,하남시,경기도 하남시 미사대로 750 (신장동),031-8072-8339
172,하남신장,37.5383807,127.2039864,경기,하남시,경기도 하남시 신장로 130,031-793-7866
173,하남시청,37.540532,127.216148,경기,하남시,경기도 하남시 대청로 34 (신장동),031-795-8724
174,화성향남,37.131572,126.922767,경기,화성시,경기도 화성시 향남읍 발안로 111 ,031-366-5483
175,동탄카림R,37.19972,127.1135,경기,화성시,"경기도 화성시 동탄대로시범길 134 (청계동, 시범 반도유보라 아이비파크4.0)",031-377-3594
176,동탄능동DT,37.211975,127.053618,경기,화성시,경기도 화성시 동탄지성로 201 (능동),031-226-3528
177,동탄역,37.197988,127.098448,경기,화성시,경기도 화성시 동탄대로 495 (오산동),031-373-3484
178,화성병점DT,37.21261,127.038187,경기,화성시,경기도 화성시 효행로 1013 (진안동),031-226-3277
179,동탄영천,37.20663,127.111333,경기,화성시,경기도 화성시 동탄순환대로 692 (영천동),031-378-3290
180,신영통DT,37.2343091,127.06300199999998,경기,화성시,경기도 화성시 영통로 43 (반월동),031-203-6994
181,동탄센트럴파크,37.2082443,127.0638898,경기,화성시,경기도 화성시 동탄지성로 104 센트럴파티오,031-613-4542
182,동탄,37.201584,127.073193,경기,화성시,"경기도 화성시 메타폴리스로 54, 동탄파라곤2상가 (반송동)",031-8015-3584
183,동탄광장,37.204774,127.071884,경기,화성시,"경기도 화성시 동탄지성로 17, 풍성 위버폴리스  (반송동)",031-613-8162
184,동탄이마트,37.214754,127.079887,경기,화성시,"경기도 화성시 동탄중앙로 376, 동탄이마트 1층 (석우동)",031-8015-5391
185,스타필드고양3F(티바나),37.647216,126.895577,경기,고양시 덕양구,경기도 고양시 덕양구 고양대로 1955 (동산동),031-5173-3028
186,스타필드고양1FR,37.64697,126.895523,경기,고양시 덕양구,경기도 고양시 덕양구 고양대로 1955 (동산동),031-5173-1038
187,스타필드고양1F고메스트리트,37.646086,126.893098,경기,고양시 덕양구,경기도 고양시 덕양구 고양대로 1955 (동산동),031-5173-1065
188,스타필드고양3F잇토피아,37.647983,126.896489,경기,고양시 덕양구,경기도 고양시 덕양구 고양대로 1955 (동산동),031-5173-3039
189,고양삼송,37.663813,126.891317,경기,고양시 덕양구,경기도 고양시 덕양구 신원동 628-2,02-371-3271
190,고양DT,37.7095394,126.90529470000001,경기,고양시 덕양구,경기도 고양시 덕양구 호국로 1775 (고양동),031-965-4579
191,행신역,37.613996,126.834455,경기,고양시 덕양구,경기도 고양시 덕양구 충장로 14 (행신동),031-973-3234
192,원당DT,37.658155,126.837639,경기,고양시 덕양구,경기도 고양시 덕양구 호국로 811 (주교동),031-965-7850
193,화정,37.63353224,126.8314538,경기,고양시 덕양구,경기도 고양시 덕양구 화신로272번길 57 (화정동),031-938-8338
194,화정역,37.6335731,126.83273269999995,경기,고양시 덕양구,경기도 고양시 덕양구 화신로260번길 57 (화정동),031-973-8530
195,성남위례,37.473131,127.141067,경기,성남시 수정구,경기도 성남시 수정구 위례광장로 104 (창곡동),031-751-3485
196,성남이마트,37.4442471,127.14145710000003,경기,성남시 수정구,경기도 성남시 수정구 수정로 201 (태평1동) 신세계쉐덴,031-751-3219
197,여주DT,37.265915,127.638676,경기,여주군,경기도 여주시 세종로 358 (점봉동)_1,031-883-3561
198,여주P.아울렛입구,37.2413127,127.61255559999995,경기,여주군,경기도 여주시 명품로 360 2004호 (상거동),031-880-1631
199,여주P.아울렛,37.24272107,127.6126336,경기,여주군,경기도 여주시 명품로 360 2400호 (상거동),031-880-1633
200,평택비전,36.998684,127.114062,경기,평택시,경기도 평택시 비전5로 20-24 (비전동),031-618-3761
201,평택서정DT,37.066066,127.063519,경기,평택시,경기도 평택시 경기대로 1353 (서정동),031-664-3646
202,평택로데오,36.9918478,127.08850410000002,경기,평택시,경기도 평택시 중앙2로 13 (평택동),031-651-3959
203,평택AK플라자,36.99159,127.08524,경기,평택시,경기도 평택시 평택로 51 (평택동) 평택역,031-646-6150
204,평택송탄,37.066397,127.062939,경기,평택시,경기도 평택시 관광특구로 38 (서정동),031-611-8614
205,일산가로수길R,37.665402,126.75727,경기,고양시 일산서구,경기도 고양시 일산서구 대화동 1050-185,031-929-5315
206,일산가구단지,37.699706,126.75709,경기,고양시 일산서구,경기도 고양시 일산서구 하이파크2로 67 (덕이동),031-919-3453
207,일산덕이DT,37.69192,126.756991,경기,고양시 일산서구,경기도 고양시 일산서구 탄중로 106 (덕이동),031-919-3353
208,일산후곡,37.6773867,126.76756990000001,경기,고양시 일산서구,경기도 고양시 일산서구 일산로 541 (일산동),031-921-8919
209,킨텍스이마트,37.662238,126.743981,경기,고양시 일산서구,경기도 고양시 일산서구 대화동 킨텍스로 171,031-912-8924
210,일산탄현,37.695265,126.762135,경기,고양시 일산서구,경기도 고양시 일산서구 일현로 97-11 (일산위브더제니스스퀘어1동147~151),031-913-8712
211,대화역,37.6753761,126.7481894,경기,고양시 일산서구,"경기도 고양시 일산서구 중앙로 1559, 시티타워 1~2층 (대화동)",031-918-8674
212,일산주엽,37.669903,126.762657,경기,고양시 일산서구,"경기도 고양시 일산서구 중앙로 1420, 1층 (주엽동)",031-911-8660
213,주엽사거리,37.671554,126.758992,경기,고양시 일산서구,"경기도 고양시 일산서구 중앙로 1456, 서현프라자 112호 ,113호,114호 (주엽동)",031-913-8206
214,김포구래,37.645803,126.629073,경기,김포시,"경기도 김포시 김포한강4로 487 (구래동, 한강신도시 반도유보라 4차)",031-985-3653
215,김포장기커낼,37.640452,126.677493,경기,김포시,"경기도 김포시 김포한강2로 41 (장기동, E편한세상 캐널시티)",031-986-3530
216,김포감정DT,37.624786,126.696429,경기,김포시,경기도 김포시 중봉로 27 (감정동),031-987-3418
217,김포운양,37.6543091,126.6841727,경기,김포시,경기도 김포시 김포한강11로 288-32,031-989-4922
218,김포이마트,37.6443438,126.628299,경기,김포시,경기도 김포시 김포한강7로 71,031-996-3065
